epoch,loss
292,0.0019888647366315126
293,0.0010196102084591985
294,0.0013584583066403866
295,0.0021620329935103655
296,0.0022697604727
297,0.0014268249506130815
298,0.000510917860083282
299,0.0005195546546019614
300,0.0013091281289234757
301,0.001720745232887566
302,0.0012633614242076874
303,0.000624631647951901
304,0.000566383358091116
305,0.0009878072887659073
306,0.0012209700653329492
307,0.0009516249992884696
308,0.0005447690491564572
309,0.00047433271538466215
310,0.0007154899649322033
311,0.0008554286323487759
312,0.0006870569195598364
313,0.00043276528595015407
314,0.0003830158384516835
315,0.0005214068805798888
316,0.0006023542955517769
317,0.0005030077882111073
318,0.0003535351424943656
319,0.00032717897556722164
320,0.0004137581854593009
321,0.00046483968617394567
322,0.00040711520705372095
323,0.00032195792300626636
324,0.000313572701998055
325,0.0003704725531861186
326,0.0003998685861006379
327,0.00036199140595272183
328,0.0003131210687570274
329,0.00031490594847127795
330,0.00035149461473338306
331,0.00036291059223003685
332,0.00033314598840661347
333,0.0003056336136069149
334,0.00031337738619185984
335,0.0003347043239045888
336,0.00033241111668758094
337,0.0003093262203037739
338,0.0036486738827079535
339,0.02544674649834633
340,0.003483989043161273
341,0.009046945720911026
342,0.015602448023855686
343,0.009819342754781246
344,0.0031316294334828854
345,0.0033973404206335545
346,0.007752064149826765
347,0.008883437141776085
348,0.005766589660197496
349,0.002577353036031127
350,0.002498467918485403
351,0.004642443731427193
352,0.0058310371823608875
353,0.004642682150006294
354,0.002587644150480628
355,0.0018383142305538058
356,0.002807925920933485
357,0.0038845695089548826
358,0.00359375705011189
359,0.002341248793527484
360,0.0016049466794356704
361,0.002030545612797141
362,0.0027814304921776056
363,0.0027559276204556227
364,0.0020058047957718372
365,0.0014733171556144953
366,0.0016972196754068136
367,0.0021783853881061077
368,0.00216834619641304
369,0.0016858992166817188
370,0.0013715695822611451
371,0.0015432622749358416
372,0.0018243605736643076
373,0.0017586243338882923
374,0.001435492536984384
375,0.0012852507643401623
376,0.0014358105836436152
377,0.001571706379763782
378,0.0014474091585725546
379,0.0012378967367112637
380,0.0012178622419014573
381,0.0013397436123341322
382,0.001352937426418066
383,0.0012125835055485368
384,0.0011182375019416213
385,0.0011688669910654426
386,0.0012208756525069475
387,0.0011521189007908106
388,0.0010568295838311315
389,0.0010579524096101522
390,0.001101272413507104
391,0.0010720851132646203
392,0.0009967362275347114
393,0.0009762437548488379
394,0.0010029940167441964
395,0.0009893612004816532
396,0.0009336794028058648
397,0.0009095250861719251
398,0.0009229855495505035
399,0.0009122519986703992
400,0.0008698908495716751
401,0.000848344701807946
402,0.000853347301017493
403,0.0008404963300563395
404,0.0008067425806075335
405,0.0007903494988568127
406,0.0007901886710897088
407,0.0007741557201370597
408,0.0007473269943147898
409,0.0007359128794632852
410,0.0007314827525988221
411,0.0007129065925255418
412,0.0006921671447344124
413,0.000684084021486342
414,0.0006748947780579329
415,0.0006559256580658257
416,0.0006414520321413875
417,0.0006341197877191007
418,0.0006208163104020059
419,0.00060419796500355
420,0.0005941931158304214
421,0.0005846671410836279
422,0.0005698235472664237
423,0.0005574484821408987
424,0.0005488059832714498
425,0.0005367665435187519
426,0.0005237123696133494
427,0.0005145372706465423
428,0.0005043426062911749
429,0.000492093909997493
430,0.0004824285861104727
431,0.00047337787691503763
432,0.00046219845535233617
433,0.00045233985292725265
434,0.00044384022476151586
435,0.00043378135887905955
436,0.00042428955202922225
437,0.0004162183322478086
438,0.00040706965955905616
439,0.0003981877234764397
440,0.00039051176281645894
441,0.0003821633290499449
442,0.00037401047302410007
443,0.00036684045335277915
444,0.00035915934131480753
445,0.00035175116499885917
446,0.00034511234844103456
447,0.0003380468988325447
448,0.0003314352361485362
449,0.12953229248523712
450,0.03899046778678894
451,0.0019268625183030963
452,0.033411189913749695
453,0.046105142682790756
454,0.02605430595576763
455,0.007244573440402746
456,0.002737869042903185
457,0.008385282941162586
458,0.015848075971007347
459,0.01979418657720089
460,0.018747515976428986
461,0.013862494379281998
462,0.007663070224225521
463,0.002977087628096342
464,0.0018712562741711736
465,0.00436541298404336
466,0.007951188832521439
467,0.009364987723529339
468,0.007507135160267353
469,0.004054513294249773
470,0.0014676031423732638
471,0.0009793200297281146
472,0.0021667301189154387
473,0.003731623524799943
474,0.004500077571719885
475,0.004012018907815218
476,0.002606714377179742
477,0.0011412239400669932
478,0.0004709956410806626
479,0.0008846050477586687
480,0.0018523031612858176
481,0.0024367624428123236
482,0.00213011191226542
483,0.0012615852756425738
484,0.0005711918347515166
485,0.0005046801525168121
486,0.0009309575543738902
487,0.0013840333558619022
488,0.0014801091747358441
489,0.001170011586509645
490,0.0007151338504627347
491,0.0004549323639366776
492,0.0005362543743103743
493,0.0008063201094046235
494,0.0009695361368358135
495,0.0008698495221324265
496,0.000613599841017276
497,0.00042709894478321075
498,0.0004324652545619756
499,0.0005662671755999327
500,0.0006738807423971593
501,0.0006547310622408986
502,0.0005329038249328732
503,0.0004160241223871708
504,0.000392616173485294
505,0.000457619724329561
506,0.0005279456963762641
507,0.0005289760301820934
508,0.0004633180797100067
509,0.00039560545701533556
510,0.0003807262401096523
511,0.00041508112917654216
512,0.00045127025805413723
513,0.00044925950351171196
514,0.0004112423921469599
515,0.00037261861143633723
516,0.00036421051481738687
517,0.0003834941308014095
518,0.00040172296576201916
519,0.00039610217208974063
520,0.00037181080551818013
521,0.00035214447416365147
522,0.0003520259342622012
523,0.0003643806849140674
524,0.0003712574252858758
525,0.00036364642437547445
526,0.0003488407819531858
527,0.07295454293489456
528,0.0063288514502346516
529,0.005471260752528906
530,0.02155764400959015
531,0.029532404616475105
532,0.026576898992061615
533,0.017480844631791115
534,0.007718794513493776
535,0.0017665366176515818
536,0.0019713237415999174
537,0.006938893347978592
538,0.01159908901900053
539,0.011878527700901031
540,0.00821010209619999
541,0.003757815109565854
542,0.0012344925198704004
543,0.0013472328428179026
544,0.003134391037747264
545,0.005030903033912182
546,0.005823522340506315
547,0.005107646342366934
548,0.0033248215913772583
549,0.0014488488668575883
550,0.00043761348933912814
551,0.000681250065099448
552,0.0017418541247025132
553,0.002653595758602023
554,0.0026832835283130407
555,0.0018814880168065429
556,0.0009384394506923854
557,0.0005221950705163181
558,0.0007479897467419505
559,0.0012269321596249938
560,0.0014901625690981746
561,0.0013348022475838661
562,0.000894162047188729
563,0.0004756849957630038
564,0.0003256461932323873
565,0.0004731666122097522
566,0.00073931337101385
567,0.0008936483063735068
568,0.0008286499069072306
569,0.000619218684732914
570,0.000431141845183447
571,0.0003805900050792843
572,0.00045746073010377586
573,0.0005577416741289198
574,0.0005781699437648058
575,0.0004940552753396332
576,0.0003678773937281221
577,0.0002909711911343038
578,0.0003070835955440998
579,0.0003804537991527468
580,0.0004340223968029022
581,0.0004210916522424668
582,0.00036184597411192954
583,0.0003136771556455642
584,0.0003125976072624326
585,0.00034451507963240147
586,0.0003675706102512777
587,0.00035517141805030406
588,0.00031719543039798737
589,0.000285652611637488
590,0.00028240689425729215
591,0.0003013724635820836
592,0.0003185429086443037
593,0.00031679580570198596
594,0.0003002966404892504
595,0.0002861676621250808
596,0.0018711767625063658
597,0.025830594822764397
598,0.0021433578804135323
599,0.00474271597340703
600,0.012491699308156967
601,0.010932186618447304
602,0.004657357465475798
603,0.0006534838466905057
604,0.002020117826759815
605,0.005649094004184008
606,0.006483839359134436
607,0.0040837498381733894
608,0.0015060747973620892
609,0.0009914375841617584
610,0.0022576041519641876
611,0.0035957100335508585
612,0.0037006165366619825
613,0.0025500929914414883
614,0.0011201949091628194
615,0.0005090931663289666
616,0.001002264441922307
617,0.0018135743448510766
618,0.001921945484355092
619,0.0012047819327563047
620,0.00044594964128918946
621,0.0003488243673928082
622,0.0008357371552847326
623,0.0012789075262844563
624,0.0012082633329555392
625,0.0007425871444866061
626,0.00038040289655327797
627,0.0004436832095962018
628,0.0007521680672653019
629,0.0008747252286411822
630,0.0006587873212993145
631,0.00036585202906280756
632,0.0002971351204905659
633,0.000453535612905398
634,0.000600903294980526
635,0.0005653606494888663
636,0.0004022496868856251
637,0.00029798917239531875
638,0.0003484152548480779
639,0.0004602283879648894
640,0.00048130506183952093
641,0.00039022290729917586
642,0.0003023685421794653
643,0.00030815796344541013
644,0.00037144802627153695
645,0.00039555877447128296
646,0.0003478552389424294
647,0.0002881936961784959
648,0.00028376723639667034
649,0.0003245332045480609
650,0.00034555126330815256
651,0.00031860280432738364
652,0.0002833387698046863
653,0.0002837068459484726
654,0.00030926798353902996
655,0.0003184228262398392
656,0.00029810465639457107
657,0.00027623597998172045
658,0.00027824475546367466
659,0.00029333317070268095
660,0.00029491676832549274
661,0.10573533922433853
662,0.013613265007734299
663,0.0551617294549942
664,0.04592639580368996
665,0.017903663218021393
666,0.002923898631706834
667,0.007595577742904425
668,0.019215283915400505
669,0.023057080805301666
670,0.017419282346963882
671,0.00947527401149273
672,0.005650915205478668
673,0.007093305233865976
674,0.010701687075197697
675,0.012640772387385368
676,0.011214335449039936
677,0.007380025461316109
678,0.003579016774892807
679,0.001961112255230546
680,0.002913570497184992
681,0.0048195673152804375
682,0.005501630716025829
683,0.0042297993786633015
684,0.002212304389104247
685,0.0012024298775941133
686,0.0018448424525558949
687,0.003243951825425029
688,0.003935920540243387
689,0.0033186953514814377
690,0.002054347889497876
691,0.0012789616594091058
692,0.0014866965357214212
693,0.0021475215908139944
694,0.0023709682282060385
695,0.0018608986865729094
696,0.0011068859603255987
697,0.0007557719945907593
698,0.0009602787904441357
699,0.0013424477074295282
700,0.0014531471533700824
701,0.001194423413835466
702,0.0008387913694605231
703,0.0007083068485371768
704,0.0008584777824580669
705,0.001059239380992949
706,0.001061178045347333
707,0.000851340766530484
708,0.0006340715335682034
709,0.0005880038370378315
710,0.0006850424688309431
711,0.0007539285579696298
712,0.0006833605584688485
713,0.0005332711152732372
714,0.00044799441820941865
715,0.000485159718664363
716,0.0005601822631433606
717,0.0005616096896119416
718,0.00048580780276097357
719,0.00042537771514616907
720,0.0004417778109200299
721,0.0004910086281597614
722,0.0004966938868165016
723,0.00044786595390178263
724,0.00040220096707344055
725,0.00040377568802796304
726,0.00043017163989134133
727,0.0004320865555200726
728,0.00040133812581188977
729,0.0003747969167307019
730,0.0003787779132835567
731,0.0003965918440371752
732,0.00039730241405777633
733,0.00037820919533260167
734,0.0003632293955888599
735,0.0003667276760097593
736,0.0003754497447516769
737,0.0003710562305059284
738,0.10038142651319504
739,0.0018853081855922937
740,0.061829157173633575
741,0.030841929838061333
742,0.003295594360679388
743,0.00883640069514513
744,0.022319665178656578
745,0.025726482272148132
746,0.018430104479193687
747,0.007771668955683708
748,0.001847010338678956
749,0.004598213359713554
750,0.0113283796235919
751,0.01281442865729332
752,0.007599944248795509
753,0.001993705751374364
754,0.0007314776885323226
755,0.003239238867536187
756,0.0061183287762105465
757,0.006655106786638498
758,0.004547847900539637
759,0.0016197102377191186
760,0.00021439472038764507
761,0.001235873089171946
762,0.0031945761293172836
763,0.003741363761946559
764,0.002375357085838914
765,0.0007053780718706548
766,0.00027002443675883114
767,0.001056923996657133
768,0.001965864561498165
769,0.002067377557978034
770,0.0013387671206146479
771,0.0004893986624665558
772,0.00023776903981342912
773,0.0006636292673647404
774,0.001188570400699973
775,0.0012210097629576921
776,0.000767429533880204
777,0.0003233899478800595
778,0.00027635908918455243
779,0.0005535082891583443
780,0.0007921294891275465
781,0.0007363999611698091
782,0.0004558442160487175
783,0.00023135330411605537
784,0.0002545411989558488
785,0.0004382487968541682
786,0.0005361759103834629
787,0.0004336876154411584
788,0.00025941355852410197
789,0.00020127699826844037
790,0.00028651935281232
791,0.00038156495429575443
792,0.0003671435988508165
793,0.0002653569099493325
794,0.0001927512785186991
795,0.00021578017913270742
796,0.00028121896320953965
797,0.0002953727380372584
798,0.00024193990975618362
799,0.00018891619401983917
800,0.0001923611416714266
801,0.00023193312517832965
802,0.00024892602232284844
803,0.00022218009689822793
804,0.00018670114513952285
805,0.00018270377768203616
806,0.0002055604854831472
807,0.00021802718401886523
808,0.00020233842951711267
809,0.00018001325952354819
810,0.00017775222659111023
811,0.0001922180235851556
812,0.07845991104841232
813,0.0022998121567070484
814,0.03299732878804207
815,0.03139152377843857
816,0.01020801067352295
817,0.002886494854465127
818,0.008221922442317009
819,0.015212045051157475
820,0.017211437225341797
821,0.01361499261111021
822,0.007367557380348444
823,0.002561544068157673
824,0.0022171635646373034
825,0.005866249091923237
826,0.007804038934409618
827,0.005558570381253958
828,0.001987346215173602
829,0.0003902949974872172
830,0.0014003870310261846
831,0.003355511697009206
832,0.00418507307767868
833,0.003241674043238163
834,0.0015319151571020484
835,0.0005518260295502841
836,0.0009366269805468619
837,0.0019677947275340557
838,0.002404657658189535
839,0.0018098121508955956
840,0.0008452229085378349
841,0.0003860179567709565
842,0.0006585060036741197
843,0.001208798959851265
844,0.0014581856084987521
845,0.0012057744897902012
846,0.0007132966420613229
847,0.00041149399476125836
848,0.0005053106578998268
849,0.0008034741622395813
850,0.000937263888772577
851,0.0007531619048677385
852,0.00044620418339036405
853,0.0003078228619415313
854,0.00041386293014511466
855,0.000587277754675597
856,0.0006189821287989616
857,0.0004801995528396219
858,0.0003244334948249161
859,0.0003033139219041914
860,0.0004028916300740093
861,0.0004770095692947507
862,0.0004297955601941794
863,0.00031922204652801156
864,0.00026774316211231053
865,0.0003096437139902264
866,0.0003694780170917511
867,0.0003656164917629212
868,0.0003049870429094881
869,0.00026138979592360556
870,0.00027780845994129777
871,0.0003187058900948614
872,0.00032424539676867425
873,0.00028853671392425895
874,0.0002586396876722574
875,0.0002659534220583737
876,0.00028953864239156246
877,0.000291810225462541
878,0.0002694657305255532
879,0.00025230992469005287
880,0.00025928375544026494
881,0.00027476949617266655
882,0.04832999035716057
883,0.0035493653267621994
884,0.023563997820019722
885,0.02603207528591156
886,0.013044414110481739
887,0.0024987359065562487
888,0.0020432383753359318
889,0.007728973403573036
890,0.010071438737213612
891,0.0063953702338039875
892,0.0016321084694936872
893,0.0005530958296731114
894,0.0031769098713994026
895,0.005750679410994053
896,0.005453941412270069
897,0.002947322791442275
898,0.0007213504868559539
899,0.0004704302118625492
900,0.0018385987496003509
901,0.003101968439295888
902,0.003000760916620493
903,0.001799733261577785
904,0.0006871433579362929
905,0.0005244163912720978
906,0.0011742712231352925
907,0.0018110387027263641
908,0.0017640579026192427
909,0.0010927534895017743
910,0.0004311392840463668
911,0.00033926405012607574
912,0.00076913001248613
913,0.0011618701973930001
914,0.0010780530283227563
915,0.0006448416388593614
916,0.00033018679823726416
917,0.00039415681385435164
918,0.0006594842998310924
919,0.000778774730861187
920,0.0006238962523639202
921,0.00037620190414600074
922,0.000286215974483639
923,0.0004024231166113168
924,0.000549479853361845
925,0.0005474949721246958
926,0.00040713409543968737
927,0.0002878020750358701
928,0.00029912369791418314
929,0.00038927129935473204
930,0.0004288436903152615
931,0.0003684941038955003
932,0.0002832711616065353
933,0.00026765017537400126
934,0.0003205274697393179
935,0.00035885340184904635
936,0.00033020280534401536
937,0.0002723914512898773
938,0.0002525199088267982
939,0.0002800585643853992
940,0.0003055223496630788
941,0.00029191127396188676
942,0.0002579397114459425
943,0.00024514488177374005
944,0.0002615171833895147
945,0.0002763503580354154
946,0.0002657836303114891
947,0.06760571151971817
948,0.01879863813519478
949,0.0009274096810258925
950,0.016621440649032593
951,0.02378002367913723
952,0.014379932545125484
953,0.0045097931288182735
954,0.0016063351649791002
955,0.004465330857783556
956,0.008531429804861546
957,0.01037483848631382
958,0.009233230724930763
959,0.006147357635200024
960,0.002887833397835493
961,0.0010848777601495385
962,0.001450811163522303
963,0.0032124167773872614
964,0.004517611116170883
965,0.004145283252000809
966,0.002526014344766736
967,0.0010045267408713698
968,0.0005629578372463584
969,0.001241824822500348
970,0.0022257217206060886
971,0.002644582651555538
972,0.0022114436142146587
973,0.001298104994930327
974,0.0005636658752337098
975,0.0004498834896367043
976,0.0008744854130782187
977,0.001339613925665617
978,0.0013907350366935134
979,0.0010019468609243631
980,0.000525704410392791
981,0.0003229546418879181
982,0.00046721004764549434
983,0.0007448695250786841
984,0.0008785389945842326
985,0.0007546144188381732
986,0.00048744023661129177
987,0.00029625455499626696
988,0.00030915025854483247
989,0.00045961636351421475
990,0.0005650421953760087
991,0.0005111517966724932
992,0.00035463625681586564
993,0.0002462640404701233
994,0.00026853784220293164
995,0.0003649169229902327
996,0.00041641396819613874
997,0.0003681372618302703
998,0.0002753667358774692
999,0.00023152094217948616
1000,0.0002656530123203993
1001,0.0003204149834346026
1002,0.00032556644873693585
1003,0.00027637186576612294
1004,0.00022857800649944693
1005,0.00022732955403625965
1006,0.0002595008409116417
1007,0.00027765496633946896
1008,0.0002585009497124702
1009,0.000225038209464401
1010,0.00021300095249898732
1011,0.0002279314649058506
1012,0.00024393196508754045
1013,0.0002384662366239354
1014,0.00021799447131343186
1015,0.00020561016572173685
1016,0.00021111281239427626
1017,0.035807088017463684
1018,0.000978129100985825
1019,0.01486512552946806
1020,0.015705235302448273
1021,0.004949328489601612
1022,0.0004733129753731191
1023,0.0032864531967788935
1024,0.007244957145303488
1025,0.008307378739118576
1026,0.006310001481324434
1027,0.0031795306131243706
1028,0.0011568336049094796
1029,0.001410126220434904
1030,0.003165591973811388
1031,0.0043296171352267265
1032,0.003651919076219201
1033,0.0018583216005936265
1034,0.0005308363470248878
1035,0.0005126195610500872
1036,0.0014047513250261545
1037,0.0021823043935000896
1038,0.0021338139194995165
1039,0.0013504564994946122
1040,0.0005310786073096097
1041,0.00034459945163689554
1042,0.0008295452571474016
1043,0.0013682262506335974
1044,0.0013593763578683138
1045,0.0008499739342369139
1046,0.00037733567296527326
1047,0.00033163157058879733
1048,0.0006167178507894278
1049,0.0008557281689718366
1050,0.0007985965348780155
1051,0.0005189229850657284
1052,0.0002883056877180934
1053,0.00029667594935745
1054,0.0004788036167155951
1055,0.0006061748135834932
1056,0.0005423131515271962
1057,0.0003710816381499171
1058,0.00027177194715477526
1059,0.0003160099149681628
1060,0.00041641798452474177
1061,0.0004448428808245808
1062,0.00036879268009215593
1063,0.00027027391479350626
1064,0.0002452846383675933
1065,0.00029894354520365596
1066,0.00034950574627146125
1067,0.0003321694675832987
1068,0.0002718958130571991
1069,0.00024025650054682046
1070,0.0002633949916344136
1071,0.0002995088289026171
1072,0.0002990679058711976
1073,0.0002633952535688877
1074,0.00023496679204981774
1075,0.00024099320580717176
1076,0.0002630914095789194
1077,0.0002666657092049718
1078,0.00024647024110890925
1079,0.0002282398781972006
1080,0.0002311718271812424
1081,0.00024517395650036633
1082,0.03886602073907852
1083,0.003907365258783102
1084,0.003062040777876973
1085,0.012843003496527672
1086,0.01568794995546341
1087,0.011727028526365757
1088,0.005877343006432056
1089,0.0019700087141245604
1090,0.0016328204656019807
1091,0.004021388944238424
1092,0.006445363163948059
1093,0.006770777516067028
1094,0.00497986888512969
1095,0.002509098732843995
1096,0.0008660565945319831
1097,0.0007147241267375648
1098,0.0016749129863455892
1099,0.0027540477458387613
1100,0.003077514935284853
1101,0.002439405769109726
1102,0.0013302111765369773
1103,0.000511575024574995
1104,0.0004668247711379081
1105,0.0010651201009750366
1106,0.00169562513474375
1107,0.0018038866110146046
1108,0.0013386450009420514
1109,0.0007060319185256958
1110,0.0003606988466344774
1111,0.0004513984895311296
1112,0.000778962392359972
1113,0.0010188111336901784
1114,0.0009817775571718812
1115,0.0007200285908766091
1116,0.0004426490340847522
1117,0.00033879466354846954
1118,0.0004412328125908971
1119,0.000620396516751498
1120,0.0007053936133161187
1121,0.0006261580856516957
1122,0.0004561146779451519
1123,0.00033020557020790875
1124,0.0003255789342802018
1125,0.0004089134745299816
1126,0.0004819227906409651
1127,0.000472583225928247
1128,0.0003910633677151054
1129,0.0003096969157923013
1130,0.0002916660741902888
1131,0.00033577531576156616
1132,0.00038482205127365887
1133,0.00038571402546949685
1134,0.00033852405613288283
1135,0.00028829663642682135
1136,0.0002750433050096035
1137,0.0002973297087009996
1138,0.00032110846950672567
1139,0.0003177066973876208
1140,0.0002898966195061803
1141,0.0002638363803271204
1142,0.000260266475379467
1143,0.00027493364177644253
1144,0.0002864549751393497
1145,0.00028012029360979795
1146,0.00026150705525651574
1147,0.0002476709196344018
1148,0.009069796651601791
1149,0.0018886711914092302
1150,0.006213311571627855
1151,0.0017641599988564849
1152,0.0005841962993144989
1153,0.0026513647753745317
1154,0.003283136524260044
1155,0.0018211673013865948
1156,0.0004570421006064862
1157,0.0007636286900378764
1158,0.0018376617226749659
1159,0.001789012225344777
1160,0.0007830361719243228
1161,0.0002898538950830698
1162,0.000761906267143786
1163,0.001289893756620586
1164,0.001100545166991651
1165,0.0005059069953858852
1166,0.0002718307950999588
1167,0.0005800840444862843
1168,0.000861024484038353
1169,0.0006763002602383494
1170,0.00032442520023323596
1171,0.0002750830608420074
1172,0.0005018471856601536
1173,0.0006205959944054484
1174,0.0004606203001458198
1175,0.0002565833565313369
1176,0.0002738038601819426
1177,0.00042880192631855607
1178,0.00044432032154873013
1179,0.0002953142684418708
1180,0.00021728327556047589
1181,0.00030214167782105505
1182,0.0003752259653992951
1183,0.00031180723453871906
1184,0.00022088419063948095
1185,0.00024031134671531618
