epoch,loss,hidden_size
117,0.011378339491784573,16
118,0.011528987437486649,16
119,0.011140401475131512,16
120,0.010279402136802673,16
121,0.009172670543193817,16
122,0.008108689449727535,16
123,0.007326897699385881,16
124,0.006934709381312132,16
125,0.006881152745336294,16
126,0.006994056049734354,16
127,0.007062400691211224,16
128,0.006927191279828548,16
129,0.006542359013110399,16
130,0.005981924012303352,16
131,0.005394564941525459,16
132,0.00492926174774766,16
133,0.004666841588914394,16
134,0.004588269628584385,16
135,0.004592747427523136,16
136,0.00455492502078414,16
137,0.004390579182654619,16
138,0.004095891024917364,16
139,0.0037406552582979202,16
140,0.0034223052207380533,16
141,0.0032093063928186893,16
142,0.003106532385572791,16
143,0.0030603157356381416,16
144,0.002996619790792465,16
145,0.0028669037856161594,16
146,0.0026738932356238365,16
147,0.002463601529598236,16
148,0.002291428856551647,16
149,0.002185662742704153,16
150,0.002131890272721648,16
151,0.002087120432406664,16
152,0.0020119533874094486,16
153,0.0018970821984112263,16
154,0.0017658588476479053,16
155,0.0016533603193238378,16
156,0.001579544972628355,16
157,0.001536751165986061,16
158,0.001499098027125001,16
159,0.0014441842213273048,16
160,0.0013693571090698242,16
161,0.001290871063247323,16
162,0.0012285015545785427,16
163,0.0011892617912963033,16
164,0.0011633060639724135,16
165,0.0011340276105329394,16
166,0.0010925513925030828,16
167,0.001043899217620492,16
168,0.0010006213560700417,16
169,0.0009708601864986122,16
170,0.000951901194639504,16
171,0.0009340789401903749,16
172,0.0009102004114538431,16
173,0.0008814182365313172,16
174,0.0008548317709937692,16
175,0.000836032151710242,16
176,0.0008240785100497305,16
177,0.0008132321527227759,16
178,0.0007989399018697441,16
179,0.0007818634039722383,16
180,0.0007663434371352196,16
181,0.16386397182941437,16
182,0.07320095598697662,16
183,0.015549481846392155,16
184,0.0011530701303854585,16
185,0.023671241477131844,16
186,0.04410702735185623,16
187,0.04022112488746643,16
188,0.022561296820640564,16
189,0.006448089610785246,16
190,0.0006073920521885157,16
191,0.0054174805991351604,16
192,0.013782443478703499,16
193,0.018183983862400055,16
194,0.016941694542765617,16
195,0.011937414295971394,16
196,0.006112638860940933,16
197,0.001999146305024624,16
198,0.0008745582308620214,16
199,0.002417077776044607,16
200,0.00499948812648654,16
201,0.006677901837974787,16
202,0.006386583670973778,16
203,0.004463484510779381,16
204,0.0022029124666005373,16
205,0.0009429643396288157,16
206,0.0012873708037659526,16
207,0.0026449195574969053,16
208,0.0036056991666555405,16
209,0.00344657339155674,16
210,0.0024470235221087933,16
211,0.0013360674493014812,16
212,0.0007398652378469706,16
213,0.0008367804693989456,16
214,0.0013414232525974512,16
215,0.0017740890616551042,16
216,0.0018012403743341565,16
217,0.0014200974255800247,16
218,0.0008968287147581577,16
219,0.0005437839427031577,16
220,0.0005106545286253095,16
221,0.0007197377271950245,16
222,0.0009573035058565438,16
223,0.0010335209080949426,16
224,0.000898163765668869,16
225,0.0006483669276349247,16
226,0.0004423857608344406,16
227,0.00038740929448977113,16
228,0.0004757235001306981,16
229,0.0006058726576156914,16
230,0.0006660353974439204,16
231,0.0006140673067420721,16
232,0.0004963208339177072,16
233,0.00039963272865861654,16
234,0.00038194144144654274,16
235,0.00043560858466662467,16
236,0.0005040912074036896,16
237,0.0005306027014739811,16
238,0.0004986972780898213,16
239,0.00043741270201280713,16
240,0.0007821058388799429,16
241,0.022312607616186142,16
242,0.0017434041947126389,16
243,0.004850049503147602,16
244,0.012338201515376568,16
245,0.01016759593039751,16
246,0.003713506506755948,16
247,0.0004560390370897949,16
248,0.002820733468979597,16
249,0.006296547129750252,16
250,0.005991464015096426,16
251,0.002871366450563073,16
252,0.0006089281523600221,16
253,0.001002105767838657,16
254,0.00282258540391922,16
255,0.003801087848842144,16
256,0.003032771637663245,16
257,0.0014146397588774562,16
258,0.00046883165487088263,16
259,0.0008901043329387903,16
260,0.0019266563467681408,16
261,0.002284240210428834,16
262,0.0016098861815407872,16
263,0.0007061348878778517,16
264,0.00045776122715324163,16
265,0.0009165336959995329,16
266,0.0014203045284375548,16
267,0.0013953413581475616,16
268,0.0009045255137607455,16
269,0.00047564806300215423,16
270,0.0005032781045883894,16
271,0.0008447380387224257,16
272,0.001031458959914744,16
273,0.000842248264234513,16
274,0.0005212725955061615,16
275,0.0004210126935504377,16
276,0.0005849767476320267,16
277,0.0007555098854936659,16
278,0.0007155781495384872,16
279,0.0005241709877736866,16
280,0.0004064188105985522,16
281,0.0004702283476945013,16
282,0.000592113530728966,16
283,0.000597343547269702,16
284,0.00048422793042846024,16
285,0.0003993271675426513,16
286,0.0004298578714951873,16
287,0.0005056174704805017,16
288,0.0005134866805747151,16
289,0.00044537748908624053,16
290,0.0003914879052899778,16
291,0.00041047565173357725,16
292,0.0004574644553940743,16
293,0.14533065259456635,16
294,0.02583751268684864,16
295,0.0024562759790569544,16
296,0.030535468831658363,16
297,0.05244949460029602,16
298,0.049724776297807693,16
299,0.03213118389248848,16
300,0.013252826407551765,16
301,0.002515821484848857,16
302,0.0028979929629713297,16
303,0.010774783790111542,16
304,0.018921753391623497,16
305,0.021700134500861168,16
306,0.018175261095166206,16
307,0.011246178299188614,16
308,0.004906174261122942,16
309,0.0019159127259626985,16
310,0.002752810250967741,16
311,0.0058944011107087135,16
312,0.009015543386340141,16
313,0.010317390784621239,16
314,0.009281588718295097,16
315,0.006640457082539797,16
316,0.003795571392402053,16
317,0.0020496840588748455,16
318,0.0019795645494014025,16
319,0.0032111804466694593,16
320,0.004715966060757637,16
321,0.005466314032673836,16
322,0.005032308399677277,16
323,0.0037439786829054356,16
324,0.002376331016421318,16
325,0.0016266574384644628,16
326,0.0017250393284484744,16
327,0.0023781643249094486,16
328,0.003024483099579811,16
329,0.003204282373189926,16
330,0.0028128549456596375,16
331,0.002109037945047021,16
332,0.0015089517692103982,16
333,0.0013101247604936361,16
334,0.0015176574233919382,16
335,0.001874924055300653,16
336,0.002066056476905942,16
337,0.0019382284954190254,16
338,0.0015846278984099627,16
339,0.001244229613803327,16
340,0.0011128977639600635,16
341,0.0012117987498641014,16
342,0.0013984831748530269,16
343,0.001492976793088019,16
344,0.001412878860719502,16
345,0.0012189325643703341,16
346,0.0010495446622371674,16
347,0.001005986356176436,16
348,0.001079991227015853,16
349,0.0011750198900699615,16
350,0.0011946485610678792,16
351,0.0011195983970537782,16
352,0.001011829823255539,16
353,0.0009515878628008068,16
354,0.0009684490505605936,16
355,0.001024480676278472,16
356,0.0010562075767666101,16
357,0.0010318596614524722,16
358,0.0009733709739521146,16
359,0.000929258472751826,16
360,0.0009807901224121451,20
361,0.05290025472640991,20
362,0.004265191964805126,20
363,0.01315818540751934,20
364,0.030471010133624077,20
365,0.020832596346735954,20
366,0.005457350984215736,20
367,0.001272920286282897,20
368,0.008002609945833683,20
369,0.014492115005850792,20
370,0.01363071147352457,20
371,0.007509715389460325,20
372,0.0020980089902877808,20
373,0.0014322915812954307,20
374,0.004754501860588789,20
375,0.007860603742301464,20
376,0.007617557886987925,20
377,0.004632072057574987,20
378,0.0017792327562347054,20
379,0.0012353711063042283,20
380,0.0028063913341611624,20
381,0.0045402077957987785,20
382,0.0047375853173434734,20
383,0.003351930296048522,20
384,0.0017051785252988338,20
385,0.0011394215980544686,20
386,0.0018574163550511003,20
387,0.002880911808460951,20
388,0.0031069733668118715,20
389,0.0023631455842405558,20
390,0.001418080530129373,20
391,0.0011049178428947926,20
392,0.0015311271417886019,20
393,0.0020930601749569178,20
394,0.0021633137948811054,20
395,0.0016950896242633462,20
396,0.0011764810187742114,20
397,0.00107552797999233,20
398,0.001376249361783266,20
399,0.0016578368376940489,20
400,0.00158702430780977,20
401,0.0012566562509164214,20
402,0.0010227373568341136,20
403,0.0010840236209332943,20
404,0.0012927844654768705,20
405,0.0013679993571713567,20
406,0.0012223826488479972,20
407,0.0010289093479514122,20
408,0.0009893098613247275,20
409,0.0011012863833457232,20
410,0.001189841190353036,20
411,0.001136456965468824,20
412,0.0010105273686349392,20
413,0.0009577835444360971,20
414,0.001013626460917294,20
415,0.0010776646668091416,20
416,0.0010569794103503227,20
417,0.0009786782320588827,20
418,0.0009376727975904942,20
419,0.0009675212204456329,20
420,0.0010071214055642486,20
421,0.1328631043434143,70
422,0.008388875052332878,70
423,0.08403512835502625,70
424,0.04668653383851051,70
425,0.0038145154248923063,70
426,0.009522705338895321,70
427,0.032409898936748505,70
428,0.03467699885368347,70
429,0.018756700679659843,70
430,0.003676942316815257,70
431,0.0016120843356475234,70
432,0.00992446206510067,70
433,0.016920218244194984,70
434,0.015299003571271896,70
435,0.007825088687241077,70
436,0.0016328549245372415,70
437,0.0009272010647691786,70
438,0.004496944602578878,70
439,0.008114787749946117,70
440,0.008562304079532623,70
441,0.005794417578727007,70
442,0.002224533585831523,70
443,0.00045974631211720407,70
444,0.001318361726589501,70
445,0.0034276917576789856,70
446,0.004628172144293785,70
447,0.003903244622051716,70
448,0.0020393847953528166,70
449,0.0006247672135941684,70
450,0.0005875601200386882,70
451,0.0015763008268550038,70
452,0.002491951687261462,70
453,0.0025093660224229097,70
454,0.0016844402998685837,70
455,0.000754469190724194,70
456,0.0004314797406550497,70
457,0.0008163161692209542,70
458,0.0013958460185676813,70
459,0.001574156922288239,70
460,0.0012114240089431405,70
461,0.0006740878452546895,70
462,0.0004217997775413096,70
463,0.0005844603292644024,70
464,0.0009076589485630393,70
465,0.0010448148241266608,70
466,0.000877307029440999,70
467,0.0005805111723020673,70
468,0.0004202882410027087,70
469,0.0004979316145181656,70
470,0.0006799934199079871,70
471,0.0007576542557217181,70
472,0.0006571980193257332,70
473,0.0004895656020380557,70
474,0.00041266129119321704,70
475,0.0004706202307716012,70
476,0.0005706055089831352,70
477,0.0005961370188742876,70
478,0.0005243454943411052,70
479,0.00043305038707330823,70
480,0.00040762106073088944,70
481,0.00045392231550067663,70
482,0.0005043307319283485,70
483,0.0004987422144040465,70
484,0.0009709411533549428,45
485,0.042093075811862946,45
486,0.0027241024654358625,45
487,0.009608715772628784,45
488,0.022111207246780396,45
489,0.017155682668089867,45
490,0.006281064823269844,45
491,0.000662724138237536,45
492,0.0033928698394447565,45
493,0.008792880922555923,45
494,0.009787008166313171,45
495,0.0060462793335318565,45
496,0.00187002366874367,45
497,0.0006524762138724327,45
498,0.0023848083801567554,45
499,0.004674960859119892,45
500,0.005330963991582394,45
501,0.003983925562351942,45
502,0.0018784787971526384,45
503,0.0006393548101186752,45
504,0.0009974451968446374,45
505,0.0022636884823441505,45
506,0.003045220160856843,45
507,0.0026114725042134523,45
508,0.0014623238239437342,45
509,0.0006368390168063343,45
510,0.0006925645866431296,45
511,0.00133139593526721,45
512,0.0018293957691639662,45
513,0.0017256640130653977,45
514,0.0011524184374138713,45
515,0.0006259350921027362,45
516,0.0005541202845051885,45
517,0.0008848455036059022,45
518,0.0012002583825960755,45
519,0.0011604618048295379,45
520,0.000825571536552161,45
521,0.000533160928171128,45
522,0.0005222890758886933,45
523,0.0007220416446216404,45
524,0.0008760789060033858,45
525,0.0008190918597392738,45
526,0.0006184999947436154,45
527,0.00047341559547930956,45
528,0.0005001052049919963,45
529,0.0006244119140319526,45
530,0.0006828878540545702,45
531,0.0006083165644668043,45
532,0.000487334793433547,45
533,0.0004424606158863753,45
534,0.0004947676789015532,45
535,0.0005590151995420456,45
536,0.00055295618949458,45
537,0.0004847886157222092,45
538,0.00043008438660763204,45
539,0.0004385246429592371,45
540,0.00048164924373850226,45
541,0.023574713617563248,20
542,0.007571087218821049,20
543,0.01941715180873871,20
544,0.0078152259811759,20
545,0.0012707554269582033,20
546,0.0068267700262367725,20
547,0.0104666817933321,20
548,0.006425600498914719,20
549,0.0017581639112904668,20
550,0.0020329286344349384,20
551,0.00521460035815835,20
552,0.006199733354151249,20
553,0.0039627449586987495,20
554,0.0015219497727230191,20
555,0.0014969382900744677,20
556,0.003218612400814891,20
557,0.004051300697028637,20
558,0.002967917127534747,20
559,0.0014441530220210552,20
560,0.0011995778186246753,20
561,0.0021488163620233536,20
562,0.0028091073036193848,20
563,0.0023212493397295475,20
564,0.0013639202807098627,20
565,0.0010767970234155655,20
566,0.0016111218137666583,20
567,0.002074086805805564,20
568,0.0018123448826372623,20
569,0.0012132333358749747,20
570,0.00103886635042727,20
571,0.0013843753840774298,20
572,0.001654940308071673,20
573,0.0014557724352926016,20
574,0.0010849686805158854,20
575,0.0010281535796821117,20
576,0.001271177432499826,20
577,0.0013893779832869768,20
578,0.0012032239465042949,20
579,0.0009953498374670744,20
580,0.001035881694406271,20
581,0.001195924705825746,20
582,0.0011957651004195213,20
583,0.0010375062702223659,20
584,0.0009582545608282089,20
585,0.001040466595441103,20
586,0.0011101339478045702,20
587,0.0010416654404252768,20
588,0.0009444130701012909,20
589,0.0009555143187753856,20
590,0.0010203712154179811,20
591,0.0010091933654621243,20
592,0.0009356969385407865,20
593,0.07798720896244049,16
594,0.021527884528040886,16
595,0.0006066302303224802,16
596,0.011773830279707909,16
597,0.024630291387438774,16
598,0.021064074710011482,16
599,0.009845081716775894,16
600,0.0017743140924721956,16
601,0.0013137829955667257,16
602,0.006146352272480726,16
603,0.010479367338120937,16
604,0.010975385084748268,16
605,0.008051885291934013,16
606,0.004008634015917778,16
607,0.0012628849362954497,16
608,0.0010643271962180734,16
609,0.002870487980544567,16
610,0.004847272299230099,16
611,0.0053651705384254456,16
612,0.004175326321274042,16
613,0.0022786313202232122,16
614,0.0009366858866997063,16
615,0.000779402966145426,16
616,0.0015481915324926376,16
617,0.0024602003395557404,16
618,0.0028115203604102135,16
619,0.0023899227380752563,16
620,0.0015063490718603134,16
621,0.000720593670848757,16
622,0.0004599869716912508,16
623,0.0007510029245167971,16
624,0.001235106261447072,16
625,0.0014682128094136715,16
626,0.0012658392079174519,16
627,0.0008057440281845629,16
628,0.00043328278115950525,16
629,0.0003728900046553463,16
630,0.0005836320342496037,16
631,0.000837084895465523,16
632,0.0009166837553493679,16
633,0.0007726659532636404,16
634,0.0005316308815963566,16
635,0.0003767958260141313,16
636,0.00040036934660747647,16
637,0.0005413073231466115,16
638,0.000653005379717797,16
639,0.0006360252154991031,16
640,0.0005149448406882584,16
641,0.00039800189551897347,16
642,0.00037158167106099427,16
643,0.00043135229498147964,16
644,0.0005019923555664718,16
645,0.0005127786425873637,16
646,0.00045617829891853034,16
647,0.00038390429108403623,16
648,0.00035345833748579025,16
649,0.0006176134338602424,16
650,0.015446162782609463,16
651,0.001269879168830812,16
652,0.0034349665511399508,16
653,0.008587107993662357,16
654,0.006817362271249294,16
655,0.002297481056302786,16
656,0.00035640966962091625,16
657,0.0022759386338293552,16
658,0.004518609493970871,16
659,0.003993781749159098,16
660,0.0017662080936133862,16
661,0.00039244588697329164,16
662,0.0008880607201717794,16
663,0.0021758258808404207,16
664,0.0026752387639135122,16
665,0.001955808838829398,16
666,0.0008290259283967316,16
667,0.000354403251549229,16
668,0.000818733184132725,16
669,0.0015112522523850203,16
670,0.0015854352386668324,16
671,0.001008400460705161,16
672,0.0004431799170561135,16
673,0.00041512917960062623,16
674,0.0008017968502826989,16
675,0.001084857271052897,16
676,0.0009528202353976667,16
677,0.000576311198528856,16
678,0.00035531114554032683,16
679,0.00047181444824673235,16
680,0.0007156310020945966,16
681,0.0007651264313608408,16
682,0.000572610879316926,16
683,0.00037653534673154354,16
684,0.00037917643203400075,16
685,0.0005230189417488873,16
686,0.000602230429649353,16
687,0.0005218276637606323,16
688,0.00038728388608433306,16
689,0.0003523395862430334,16
690,0.00043056136928498745,16
691,0.0004967314889654517,16
692,0.0004607281880453229,16
693,0.00037532433634623885,16
694,0.0003468713548500091,16
695,0.0003927383222617209,16
696,0.0004348286020103842,16
697,0.12963233888149261,16
698,0.029199205338954926,16
699,0.0020539069082587957,16
700,0.019860627129673958,16
701,0.04088210687041283,16
702,0.044079408049583435,16
703,0.03264810889959335,16
704,0.016749385744333267,16
705,0.005169198382645845,16
706,0.0025100051425397396,16
707,0.0078287273645401,16
708,0.015365414321422577,16
709,0.019131435081362724,16
710,0.01723964512348175,16
711,0.011702494695782661,16
712,0.005998524837195873,16
713,0.0028460484463721514,16
714,0.0030408878810703754,16
715,0.005500461906194687,16
716,0.008233406580984592,16
717,0.009554469957947731,16
718,0.008851968683302402,16
719,0.0066522560082376,16
720,0.0041524372063577175,16
721,0.0025384058244526386,16
722,0.002387086395174265,16
723,0.0034109950065612793,16
724,0.004693262279033661,16
725,0.005294611677527428,16
726,0.00483032688498497,16
727,0.0036288697738200426,16
728,0.0024207201786339283,16
729,0.0018300625961273909,16
730,0.0020122244022786617,16
731,0.002631356008350849,16
732,0.003141621360555291,16
733,0.003156869439408183,16
734,0.002668619155883789,16
735,0.0019989735446870327,16
736,0.001550226821564138,16
737,0.0015283606480807066,16
738,0.001823270577006042,16
739,0.0021208703983575106,16
740,0.002153998939320445,16
741,0.0018933158135041595,16
742,0.00153695500921458,16
743,0.00132931605912745,16
744,0.0013689362676814198,16
745,0.0015537902945652604,16
746,0.0016884850338101387,16
747,0.00164965377189219,16
748,0.0014726665103808045,16
749,0.0013008457608520985,16
750,0.001254143426194787,16
751,0.0013330053770914674,16
752,0.001433921279385686,16
753,0.001451946678571403,16
754,0.0013715439708903432,16
755,0.0012668230338022113,16
756,0.0012224996462464333,16
757,0.0012568171368911862,16
758,0.0013153103645890951,16
759,0.0013310975627973676,16
760,0.0012875766260549426,16
761,0.0012258060742169619,16
762,0.0011975015513598919,16
763,0.06118476763367653,16
764,0.011480960994958878,16
765,0.0026167007163167,16
766,0.019475387409329414,16
767,0.02221180871129036,16
768,0.011975640431046486,16
769,0.0026025334373116493,16
770,0.0006137864547781646,16
771,0.004460199736058712,16
772,0.008816167712211609,16
773,0.010012169368565083,16
774,0.0078104292042553425,16
775,0.004088696092367172,16
776,0.0011747024254873395,16
777,0.0005519971018657088,16
778,0.0020694208797067404,16
779,0.004110202193260193,16
780,0.004913267679512501,16
781,0.003963040187954903,16
782,0.0021328660659492016,16
783,0.0007426327210851014,16
784,0.0005579632124863565,16
785,0.0013918894110247493,16
786,0.0023652955424040556,16
787,0.0026469652075320482,16
788,0.00209929165430367,16
789,0.0011954520596191287,16
790,0.0005575513932853937,16
791,0.000519652443472296,16
792,0.000946771411690861,16
793,0.0013917526230216026,16
794,0.0014670516829937696,16
795,0.00113288639113307,16
796,0.0006723033729940653,16
797,0.0004180570540484041,16
798,0.0004911559517495334,16
799,0.000747434503864497,16
800,0.0009315302595496178,16
801,0.0008879416272975504,16
802,0.0006640180363319814,16
803,0.0004434741276782006,16
804,0.00038277250132523477,16
805,0.0004881158238276839,16
806,0.0006288810982368886,16
807,0.0006658663041889668,16
808,0.0005722930654883385,16
809,0.0004400269244797528,16
810,0.00038033732562325895,16
811,0.000423178804339841,16
812,0.0005041274707764387,16
813,0.0005366447730921209,16
814,0.0004923886735923588,16
815,0.0004167906881775707,16
816,0.00037620626972056925,16
817,0.0011709241662174463,16
818,0.013448514975607395,16
819,0.0012925652554258704,16
820,0.002894759876653552,16
821,0.007205485366284847,16
822,0.005360540933907032,16
823,0.001495197182521224,16
824,0.0004912370932288468,16
825,0.0026592700742185116,16
826,0.004038433078676462,16
827,0.002760873408988118,16
828,0.0008417943026870489,16
829,0.0004360441816970706,16
830,0.001474163495004177,16
831,0.0023522276896983385,16
832,0.0020535096991807222,16
833,0.001022380543872714,16
834,0.00037262515979819,16
835,0.0006606998504139483,16
836,0.001335511333309114,16
837,0.001480726059526205,16
838,0.0009599883924238384,16
839,0.00042998665594495833,16
840,0.0004303339228499681,16
841,0.0008096547680906951,16
842,0.0010328009957447648,16
843,0.0008422110113315284,16
844,0.0004847085801884532,16
845,0.0003591874265111983,16
846,0.0005453771445900202,16
847,0.0007429586839862168,16
848,0.0006836744141764939,16
849,0.0004602358676493168,16
850,0.00035186350578442216,16
851,0.0004491519648581743,16
852,0.0005782571388408542,16
853,0.0005592435481958091,16
854,0.00042544788448140025,16
855,0.0003486625791992992,16
856,0.0004043961234856397,16
857,0.0004866492818109691,16
858,0.0004713940143119544,16
859,0.00038525316631421447,16
860,0.0003458212304394692,16
861,0.0003886063932441175,16
862,0.00043376508983783424,16
863,0.13042986392974854,16
864,0.02969108335673809,16
865,0.0016689124749973416,16
866,0.017060661688447,16
867,0.03728320822119713,16
868,0.04201708361506462,16
869,0.032833829522132874,16
870,0.018336106091737747,16
871,0.006485058460384607,16
872,0.0020242836326360703,16
873,0.005250759422779083,16
874,0.012160315178334713,16
875,0.01725955680012703,16
876,0.017497118562459946,16
877,0.013478592969477177,16
878,0.007952151820063591,16
879,0.003754457924515009,16
880,0.0024174079298973083,16
881,0.0037508360110223293,16
882,0.006321087013930082,16
883,0.008419838733971119,16
884,0.00893839355558157,16
885,0.007748450618237257,16
886,0.005559313111007214,16
887,0.0034512151032686234,16
888,0.0023241532035171986,16
889,0.0024783904664218426,16
890,0.0035091303288936615,16
891,0.004587255418300629,16
892,0.004975765943527222,16
893,0.004449407570064068,16
894,0.003354062559083104,16
895,0.002316195983439684,16
896,0.00183418532833457,16
897,0.002009224845096469,16
898,0.0025479388423264027,16
899,0.0029945741407573223,16
900,0.003024574602022767,16
901,0.00261896476149559,16
902,0.0020336047746241093,16
903,0.0016063213115558028,16
904,0.0015333025949075818,16
905,0.0017563651781529188,16
906,0.00202975794672966,16
907,0.0021113730035722256,16
908,0.0019327187910676003,16
909,0.0016246443847194314,16
910,0.0013952257577329874,16
911,0.0013674419606104493,16
912,0.0015008996706455946,16
913,0.0016447355737909675,16
914,0.0016658719396218657,16
915,0.001546846004202962,16
916,0.0013826661743223667,16
917,0.0012912494130432606,16
918,0.0013169960584491491,16
919,0.0014048859011381865,16
920,0.0014588661724701524,16
921,0.0014270420651882887,16
922,0.0013385670026764274,16
923,0.0012667253613471985,16
924,0.0012595764128491282,16
925,0.001302394550293684,16
926,0.0013400288298726082,16
927,0.0013312319060787559,16
928,0.0012827477185055614,16
929,0.0012358167441561818,16
930,0.058654773980379105,16
931,0.01222622487694025,16
932,0.0015302954707294703,16
933,0.015978222712874413,16
934,0.020520733669400215,16
935,0.012221651151776314,16
936,0.003266327315941453,16
937,0.0006191815482452512,16
938,0.0037404929753392935,16
939,0.007983830757439137,16
940,0.009586386382579803,16
941,0.007878524251282215,16
942,0.00444526132196188,16
943,0.0015502317110076547,16
944,0.0007827230147086084,16
945,0.00214412622153759,16
946,0.00409891689196229,16
947,0.004880597814917564,16
948,0.00394833367317915,16
949,0.002160977339372039,16
950,0.0008101392886601388,16
951,0.0006070196395739913,16
952,0.0013355155242606997,16
953,0.002211022889241576,16
954,0.002526001539081335,16
955,0.0020893097389489412,16
956,0.0012439022539183497,16
957,0.0005576527328230441,16
958,0.0004187698650639504,16
959,0.0007825238863006234,16
960,0.0012428694171831012,16
961,0.0013834501150995493,16
962,0.0011085133301094174,16
963,0.0006687919376417994,16
964,0.0004028517287224531,16
965,0.0004569217562675476,16
966,0.0007080288487486541,16
967,0.0009073383407667279,16
968,0.0008909647003747523,16
969,0.0006891742814332247,16
970,0.00047264769091270864,16
971,0.00039962539449334145,16
972,0.0004902472137473524,16
973,0.0006263343384489417,16
974,0.0006693245959468186,16
975,0.0005832682363688946,16
976,0.0004507066332735121,16
977,0.00038117359508760273,16
978,0.00041146643343381584,16
979,0.0004868936084676534,16
980,0.0005246303626336157,16
981,0.0004898209008388221,16
982,0.00041769968811422586,16
983,0.0003717290237545967,16
984,0.0006403735605999827,16
985,0.014591454528272152,16
986,0.0012083507608622313,16
987,0.003199963131919503,16
988,0.007949311286211014,16
989,0.006357194390147924,16
990,0.00219347863458097,16
991,0.0003507506917230785,16
992,0.0020696157589554787,16
993,0.004162976518273354,16
994,0.003738740226253867,16
995,0.0017010332085192204,16
996,0.00039507978362962604,16
997,0.0008005461422726512,16
998,0.0019783354364335537,16
999,0.0024798624217510223,16
1000,0.0018636340973898768,16
1001,0.0008287596283480525,16
1002,0.0003459056606516242,16
1003,0.0007271430222317576,16
1004,0.001371499733068049,16
1005,0.0014907491859048605,16
1006,0.0009943143231794238,16
1007,0.00045600038720294833,16
1008,0.00038335580029524863,16
1009,0.0007163966656662524,16
1010,0.0010010763071477413,16
1011,0.0009217971237376332,16
1012,0.0005891886539757252,16
1013,0.00035738450242206454,16
1014,0.0004277938569430262,16
1015,0.0006508381920866668,16
1016,0.0007305103936232626,16
1017,0.0005798565107397735,16
1018,0.00038806255906820297,16
1019,0.00035880328505299985,16
1020,0.00047871339484117925,16
1021,0.000571342883631587,16
1022,0.0005231698742136359,16
1023,0.0004001480992883444,16
1024,0.00034499785397201777,16
1025,0.0004008679243270308,16
1026,0.00047260819701477885,16
