epoch,loss
0,0.4357414245605469
1,0.25846678018569946
2,0.12468427419662476
3,0.04934971407055855
4,0.04582011327147484
5,0.09927373379468918
6,0.12302245944738388
7,0.10060174018144608
8,0.0646897628903389
9,0.04000956565141678
10,0.03325837105512619
11,0.03941767290234566
12,0.0497904047369957
13,0.05738883092999458
14,0.05991201847791672
15,0.05713279917836189
16,0.05024271085858345
17,0.04130910709500313
18,0.032727401703596115
19,0.026646822690963745
20,0.024427246302366257
21,0.02576454170048237
22,0.02869616635143757
23,0.030595166608691216
24,0.029709303751587868
25,0.026377564296126366
26,0.02233768440783024
27,0.01948176883161068
28,0.018662193790078163
29,0.019380923360586166
30,0.02030707523226738
31,0.020279981195926666
32,0.01888968050479889
33,0.016585201025009155
34,0.014284424483776093
35,0.012839086353778839
36,0.012522301636636257
37,0.012811250053346157
38,0.012763372622430325
39,0.011788043193519115
40,0.010111842304468155
41,0.008515611290931702
42,0.007621424738317728
43,0.007395981345325708
44,0.007295519579201937
45,0.006765102967619896
46,0.005719242617487907
47,0.0045630428940057755
48,0.0038082939572632313
49,0.003585078986361623
50,0.0035001998767256737
51,0.003083187388256192
52,0.0023280312307178974
53,0.0016631318721920252
54,0.0014178573619574308
55,0.001441200845874846
56,0.001334521104581654
57,0.0009641898795962334
58,0.000598187034483999
59,0.0005259171593934298
60,0.000661933736409992
61,0.0006833318620920181
62,0.000512484519276768
63,0.0003978170861955732
64,0.000497210887260735
65,0.0006476620910689235
66,0.0006475293776020408
67,0.0005607182974927127
68,0.000576032034587115
69,0.0006902842433191836
70,0.0007345972117036581
71,0.0006687402492389083
72,0.0006250874139368534
73,0.0006640494684688747
74,0.0006909024668857455
75,0.0006378983380272985
76,0.0005705569637939334
77,0.0005598838906735182
78,0.0005688003147952259
79,0.0005335708265192807
80,0.00047555711353197694
81,0.0004517027409747243
82,0.0004560140077956021
83,0.00044263480231165886
84,0.00040799524867907166
85,0.0003884931211359799
86,0.0003941567847505212
87,0.0003969196986872703
88,0.0003827748296316713
89,0.00037152235745452344
90,0.00037732807686552405
91,0.00038621039129793644
92,0.000383379083359614
93,0.00037690799217671156
94,0.000379916891688481
95,0.0003877207054756582
96,0.0003883085446432233
97,0.00038346226210705936
98,0.0003829962224699557
99,0.2200217843055725
100,0.08029437065124512
101,0.0176666509360075
102,0.033026814460754395
103,0.06792142242193222
104,0.06858857721090317
105,0.04504607245326042
106,0.02078564465045929
107,0.010219716466963291
108,0.014927897602319717
109,0.026363631710410118
110,0.033645156770944595
111,0.0317741297185421
112,0.022941891103982925
113,0.012839807197451591
114,0.006691569462418556
115,0.006668990012258291
116,0.010994239710271358
117,0.015342318452894688
118,0.016023093834519386
119,0.012478210963308811
120,0.007111028302460909
121,0.0032413513399660587
122,0.002822142792865634
123,0.005225788801908493
124,0.007847512140870094
125,0.008239842019975185
126,0.006064430810511112
127,0.0031012792605906725
128,0.001542968675494194
129,0.0021998602896928787
130,0.003979935310781002
131,0.00501214899122715
132,0.004359482321888208
133,0.0027125943452119827
134,0.0015495081897825003
135,0.001724237110465765
136,0.002762097166851163
137,0.0034554298035800457
138,0.003110304241999984
139,0.002141867997124791
140,0.0014861434465274215
141,0.0016212054761126637
142,0.002193258609622717
143,0.002497460227459669
144,0.0022190771996974945
145,0.0016647388692945242
146,0.0013581848470494151
147,0.001500606187619269
148,0.0018231882713735104
149,0.0019330908544361591
150,0.0017244891496375203
151,0.0014283995842561126
